Student ID,PCRF,GRST,CAUF,INFA,ABIR,SERU,TOSL,APMR,DTFH,QWLM,N/A,Total Regestration
36e3e779-2cd7-4c8c-8256-fce2049acad3,0,0,0,0,0,0,0,1,0,0,2,3
36ed263b-22fb-491d-8cc3-509f0ab9a5d0,3,1,6,4,0,0,0,5,0,0,0,19
36f9da7e-8984-4567-85a7-3700877e7e76,2,0,4,0,0,0,0,2,0,0,0,8
3724ac88-d242-4093-b487-3eb4e93ec45d,0,0,1,0,0,0,0,0,0,0,0,1
37321139-ee76-4be2-a034-f93e2b678f4e,0,0,1,0,0,0,0,0,0,0,0,1
37323f60-024c-4aec-a2fc-7b1c048520a5,0,0,0,0,0,0,0,3,0,0,0,3
37347126-91bc-40e1-a251-a150f2425129,0,0,0,0,0,0,0,0,0,0,0,1
373778c7-e3d8-4609-9715-8060edecf35f,2,1,3,1,1,0,0,0,0,0,14,22
374142d6-d9b7-41ad-a5ac-3267ddffc7fc,2,0,0,0,0,0,0,0,0,0,5,7
37495363-fcb0-49ec-93df-247f62cf1303,0,1,1,0,0,0,0,0,0,0,3,5
3758531e-6216-47c6-b860-fb9d4dc94b8f,4,0,4,4,0,0,0,5,0,0,1,18
37806ad2-b65a-4b53-9250-d35ade5ca965,0,1,6,0,0,1,0,0,0,0,0,8
37a215b0-00bd-4bd5-a7c9-0c71c2f5c071,1,0,1,0,0,0,0,3,0,0,0,5
37aca897-d0aa-4533-82fe-919db4d94916,8,1,0,3,0,0,0,2,0,0,1,15
37bfc11c-ff8c-42dc-9cf9-0d13bb8f7131,0,0,5,0,0,0,0,1,0,0,0,6
37c03bc7-dddc-4928-be32-7deb6c072a90,0,0,0,0,0,0,0,1,0,0,12,13
37c215a7-22cc-4de4-8111-c659f53def46,0,0,1,0,0,0,0,0,0,0,0,1
37cf237d-5c8a-401b-be54-9c4afd80c880,0,0,2,0,0,0,0,0,0,0,0,2
37d414ff-ce7f-4092-872d-1986efa5e055,3,0,1,0,0,0,0,0,0,0,0,4
37de4a00-bc8c-493a-a3e5-0cdce7073942,2,0,2,2,0,0,0,2,0,0,1,9
37e31813-6ea6-4b63-b917-4f240d35591e,1,0,2,0,0,0,0,3,0,0,0,6
3816caca-ef78-4d85-b85c-2c95026a510e,1,0,2,0,0,0,0,0,1,0,0,4
382771b6-f3c1-4042-884f-cd8aee5f3f6e,0,0,1,1,0,0,0,0,0,0,0,2
38332a79-64e6-4fa6-b903-7f9445d61228,11,0,0,2,0,0,0,0,0,0,6,19
3847003c-433f-41a5-85d5-d49b79aab711,6,0,5,2,0,0,0,2,0,0,4,19
384bd61b-1b88-4000-9c89-1cf4e2c9dd62,1,1,4,1,0,0,0,10,0,0,1,18
3850a6a0-f02d-4ab1-9ed4-3ba847e35232,0,0,0,0,0,0,0,0,0,0,4,4
3850c65a-f861-4955-a254-f60d5c101cbd,0,0,0,0,0,0,0,0,0,0,0,1
3854d498-2b58-458f-bce4-7d63ee2787ad,0,0,3,0,0,0,0,1,0,0,1,5
38659543-6026-4532-af70-4bf22ddf3472,8,2,18,5,0,0,0,6,0,0,9,48
386a00d5-b699-4234-b07a-2debd172bd4a,0,2,6,0,0,0,0,4,0,0,1,13
38751899-62e4-4d75-ba48-859a9f32d13c,0,0,1,0,0,0,0,3,0,0,0,4
3876b201-d6c2-4b19-848f-5639c722c60a,4,1,9,2,0,0,0,0,0,0,0,16
38a11c0e-4afc-4261-9c64-e94cc0a272fb,4,1,7,1,0,0,0,0,0,0,0,13
38a98df1-757f-41c6-abfc-a4eb93bafa21,2,0,0,0,0,0,0,0,0,0,1,3
38acecc0-7949-481e-b76a-f6febe549040,0,0,0,0,0,0,0,1,0,0,0,1
38c206b3-1f33-4cca-9b8e-7c2e4bb6b726,0,0,2,1,0,0,0,4,0,0,0,7
38c2cd54-13c1-4eed-8e7c-ba4d59ed21d1,0,0,0,0,0,0,0,1,0,0,0,1
38c4e60c-7416-4a04-b503-9a1626894bda,2,0,3,1,0,0,0,3,0,0,0,9
38c724fe-7458-45ba-aa7f-0f8066309aee,5,0,6,2,1,1,0,0,0,0,0,15
38d738c1-30da-49bb-b46c-f950d2e9f3ea,1,1,1,0,0,0,0,4,0,0,5,12
38db7e35-2981-4931-8b19-0966d02417bd,0,1,1,0,0,0,0,2,0,0,0,4
38f14867-dca3-4713-9ddd-5dbd89f5e6c7,2,0,1,1,0,0,0,2,0,0,4,10
38f20b54-fcb1-4344-a5d8-3e8714cda3f1,3,1,1,4,0,0,0,2,0,0,0,11
38f393fc-8a97-4592-87be-672629493363,9,1,1,2,0,0,0,2,0,0,0,15
38f44a58-f4a4-458b-b348-41efd27309d9,0,0,0,0,0,0,0,0,0,0,0,1
38f77b39-d144-49a3-b4c9-6068158f6b25,0,0,2,0,0,0,0,0,0,0,0,2
39024f94-98f1-4bf6-9cc9-95bf667e5e6c,0,0,0,0,0,0,0,0,0,0,3,3
39088e01-0a25-4d7a-8ef1-17e58217afde,6,0,5,0,0,0,0,3,0,0,12,26
391ffd78-286d-4d80-b470-350247df5db4,0,0,1,0,0,0,0,0,0,0,0,1
3932a4d0-1d02-48da-8365-6312164efb5c,2,0,0,0,0,0,0,2,0,0,3,7
3933a89d-a718-4fb3-ba6e-368288b577d5,0,0,8,0,0,0,0,11,0,0,0,19
394308ee-dc13-45c6-89b7-6ad1413099b0,0,0,0,0,1,0,0,0,0,0,0,1
3943dd73-b873-463a-b43e-52e35a217cc8,0,0,3,0,0,0,0,4,0,0,0,7
39478830-9386-4c03-8056-fb9527ed0804,4,0,7,2,0,0,0,1,0,0,0,14
39481886-8bd0-42ca-aed0-71331806a738,0,0,0,0,0,0,0,0,0,0,0,1
3962ecec-feea-447c-899f-6d87f4fcdaf9,0,0,1,0,0,0,0,2,0,0,1,4
396389e3-f3c2-49a1-8b1b-2727390e120f,0,0,0,0,0,0,0,0,0,0,0,1
3965b4ed-380e-464f-b4f7-f926284a2e0f,2,0,3,0,0,0,0,3,0,0,0,8
39682b03-909f-4029-afd0-793f53090215,0,0,0,0,0,0,0,1,0,0,0,1
3968384c-90c9-48c2-8bed-1c82ef19d418,0,0,3,0,0,0,0,1,0,0,0,4
3981967f-56c2-4abe-97e7-938e891543da,0,0,2,0,0,0,0,1,0,0,6,9
398eb651-38d7-4185-8af3-126f03291280,0,0,0,0,0,0,0,1,0,0,0,1
39906cc0-2741-4607-a54e-32e97f036f6d,0,0,3,0,0,0,0,1,0,0,1,5
39c44490-b9ba-4a68-9ddb-1f982daf0596,0,0,0,0,0,0,0,1,0,0,1,2
39c62a11-fa6e-4b09-86ae-737ea44ba211,3,0,3,2,0,0,0,1,0,0,0,9
39c78d45-4e27-48cf-bde4-310ee926a2ee,3,0,4,1,0,0,0,3,0,0,0,11
39d09418-679f-4d39-b46c-d14eae77b50a,0,0,2,0,0,0,0,0,0,0,1,3
39d84cd8-f6db-4b52-bb27-ace7da4dbec2,0,1,1,1,0,1,0,0,0,0,0,4
39e6d3c6-57ae-4891-abc7-06a12260075d,0,0,1,0,0,0,0,1,0,0,0,2
39ee0e04-630f-4b8a-86d0-0ca6cbce4b8c,1,0,8,0,0,0,0,4,0,0,7,20
39f706a1-ad22-440d-b99b-21127cc1cc60,1,0,0,2,1,0,0,0,0,0,0,4
3a0307d2-4b80-45d7-a838-624c6885620f,5,0,0,1,0,0,0,0,0,0,0,6
3a11df7f-1dad-4dd6-be28-615cea8c13c2,1,0,0,0,0,0,0,0,0,0,0,1
3a16b1d2-df30-4ee7-9d42-74062fd45dae,0,0,0,0,0,0,0,0,0,0,2,2
3a1759f0-b7a4-4311-95ce-4fb772f9bfd4,1,0,5,1,1,0,0,3,0,0,2,13
3a24f2b6-f766-4264-814d-077ba0edfe64,3,0,0,2,0,0,0,0,0,0,7,12
3a3c00b0-9279-42ee-b440-3e0c25d0482a,2,0,6,2,0,0,0,1,0,0,7,18
3a3c86ae-3b0f-4520-b4b0-3fe32a608f0a,2,0,6,2,0,0,0,4,0,0,0,14
3a3e4fce-f750-4864-a238-a38f8d6952ca,2,0,0,0,0,0,0,3,0,0,1,6
3a4a6880-9d88-4c68-90d1-1a3091a5aea1,0,1,0,0,0,0,0,0,0,0,0,1
3a4e6b0d-a9ba-48c2-80ec-56c107a92349,1,0,2,0,0,1,0,1,0,0,0,5
3a5be6cd-80cb-49ec-9ce4-9676fbe5d5e3,3,0,0,0,0,0,0,0,0,0,0,3
3a5ef422-1e03-4479-a11b-777d202f7861,0,0,1,0,0,0,0,0,0,0,13,14
3a804937-d34c-4473-8b4b-43bcbeff1cf2,0,0,2,0,1,0,0,2,0,1,0,6
3a8ad1f4-a6a5-4f46-95c4-6b75c427c324,0,0,1,0,0,0,0,0,0,0,0,1
3ab498b7-6b1c-437a-a0cc-4fb32e9c635b,0,0,0,0,1,0,0,0,0,0,1,2
3ab8f6b5-7f48-4478-bde3-16314892ffb3,2,0,0,0,0,0,0,0,0,0,0,2
3ace51b4-ea15-428d-86dc-990cf5ecdcd1,2,0,1,1,0,0,0,0,0,0,3,7
3ad0d47f-3002-4b46-bc51-b9578f63f42c,0,0,0,0,0,0,0,1,0,0,0,1
3ae03040-e0bf-4d6e-8065-62b301c6839a,1,0,11,0,0,0,0,2,0,0,0,14
3ae89250-d892-4f9b-a21e-bb070ebdb381,6,0,3,2,0,0,0,2,0,0,0,13
3af0af7b-9f75-4978-8a30-d16b7001ef34,0,0,0,0,0,0,0,2,0,0,0,2
3b00eb33-bd8c-499d-a740-512df506da04,0,0,1,0,0,0,0,0,0,0,0,1
3b0d6c9e-f9e6-48b7-8054-21b098e1ddb5,3,0,0,0,0,0,0,0,0,0,0,3
3b18ac54-2116-46cc-afbe-cbd6e9fbb5ca,4,1,5,3,1,0,0,2,0,1,12,29
3b24d275-8f89-4e92-809e-6a34390a46e1,1,0,3,0,0,0,0,2,0,0,0,6
3b305097-9d51-4322-8f51-015414a49845,0,1,1,0,0,0,0,0,0,0,11,13
3b32baac-4be0-41b1-a347-5fb6641d251f,0,0,0,1,0,0,0,0,0,0,0,1
3b345f44-73da-4eb8-b8c9-6f895bca2047,0,0,2,0,0,0,0,1,0,0,0,3
3b4a4a1f-8bca-45c4-bf0a-d9fead8e03ac,0,0,0,1,0,0,0,1,0,0,0,2
3b4ab547-1f2d-4729-8e66-c5a6e36c051b,0,2,2,0,0,0,0,0,0,0,1,5
3b4f65c8-596c-495d-b247-57574c7815d0,1,0,1,0,0,0,0,9,0,0,0,11
3b50b490-887b-48f1-b2ef-6ce3dfb585f1,6,0,26,7,2,0,0,8,0,0,2,51
3b52dbd3-403c-46ed-89ff-616c959781c9,3,0,1,2,0,0,0,7,0,0,0,13
3b589319-0514-4305-9e63-f19edc66519a,0,0,4,0,0,0,0,1,0,0,0,5
3b597f6d-b559-40a3-8b9f-70093bc12f65,0,0,1,1,0,0,0,0,0,0,2,4
3b6085f3-5cf5-44ad-866c-c0ec61b027f2,2,0,2,1,0,0,0,0,0,0,2,7
3b792401-76ab-411a-bb84-b62ced139e64,0,0,0,0,0,0,0,0,0,0,0,1
3b880371-d8bf-4222-a7c0-caa8112dc2b5,0,0,2,0,0,0,0,1,0,0,3,6
3b934250-52d4-4fbb-a859-6a913ad45c6a,0,1,0,1,0,0,0,1,0,0,0,3
3b96f4fd-0490-41c6-b089-301d25983f5f,0,0,0,0,0,0,0,0,0,0,2,2
3b96fee6-f2bd-4753-bde2-5102106522e1,0,1,2,0,0,0,0,1,0,0,0,4
3ba1fd5a-7958-4cf0-a3d8-55aa9e97964f,0,0,0,0,0,0,0,0,0,0,0,1
3baa62d3-65d4-4ce1-83e6-d84d50da4846,1,1,3,3,0,0,0,4,0,0,0,12
3bbe70da-5d56-4e0d-90e4-2df7a2d1e7a9,6,1,7,2,0,0,0,4,0,0,0,20
3bbeeb70-dc52-4616-89bc-3b6052f7f1db,0,0,0,0,0,1,0,0,0,0,0,1
3bbf00fb-9590-4097-9569-94ea04723d58,0,0,0,0,0,0,0,0,0,0,1,1
3bc56930-e17f-4b3f-92bf-bf52d93e2d3a,2,0,2,1,0,1,0,3,0,0,0,9
3bcfa164-637e-4f4b-82ae-ccb0fe472738,0,0,1,0,0,0,0,3,0,0,0,4
3bd84204-500d-4f47-b19a-70252fef5800,4,0,1,3,0,0,0,1,0,0,0,9
3bf0ad86-e636-47a8-9cc4-a0db7f2fe6f7,0,0,2,0,0,0,0,0,0,0,5,7
3c12b8fc-102f-487d-bd14-93421690d797,0,0,1,0,0,0,0,0,0,0,0,1
3c1d99c8-f25b-4198-b904-aacb15164888,0,1,1,0,0,0,0,1,0,0,1,4
3c2bfd08-108c-4698-8966-977d6a26c298,1,1,5,0,0,0,0,0,0,0,0,7
3c2f8e53-b8dc-4695-bd1a-e8f8cad65942,0,1,0,0,0,0,0,0,0,0,11,12
3c34ef05-7a14-4ed2-a50a-910acaa97006,0,0,0,0,0,0,0,0,0,0,0,1
3c3aaa2f-8f4c-4e1c-952a-74a152c33d39,0,0,0,1,0,0,0,2,0,0,3,6
3c40525f-b81a-4d80-a8a6-555f7cfcdf50,0,0,0,0,0,0,0,0,0,0,0,1
3c43dcfe-2cd5-4aea-84ed-85bb9182c3c6,0,0,0,1,0,0,0,0,0,0,0,1
3c479463-931c-4e1f-9fa6-1adee4f4b6a1,0,0,0,0,0,0,0,0,0,0,0,1
3c53a1d8-afeb-4c30-95f3-13f85b846401,0,0,0,0,0,0,0,0,0,0,0,1
3c5e28f6-0508-4f81-a95c-8583a862303a,1,0,0,1,0,0,0,0,0,0,0,2
3c5fde0d-78a3-4e4b-929b-7afbb09f75be,0,0,0,0,0,0,0,5,0,0,0,5
3c7717a7-c98a-45c9-a966-09ec3f2d2bab,2,3,13,2,1,0,0,2,0,0,6,29
3c82bf42-f7ab-4732-bcbf-90f4fc3ddb6e,0,1,3,0,0,0,0,3,0,0,0,7
3c8408cf-0e11-494e-8ecd-aed5cee5347c,1,0,2,0,0,0,0,2,0,0,1,6
3c845db2-2d88-4164-80ce-1f43e0776125,0,0,0,0,0,0,0,1,0,0,0,1
3c8920c1-48d7-4053-ad0d-22a738dfd3b5,0,2,5,2,1,0,0,0,0,0,0,10
3c97dd32-27ac-48fa-b500-0a8eda256885,4,1,0,0,0,0,0,0,0,0,4,9
3cc44078-053f-4371-a5ae-ec10a0fc1eb6,0,1,0,1,0,0,0,0,0,0,16,18
3cf61707-3a28-4ca1-9168-e03907d0a1fb,0,0,2,0,0,0,0,0,0,0,0,2
3cfba716-2467-41dc-8dd9-f84869edffb2,1,0,0,1,0,0,0,0,0,0,0,2
3d070226-5dba-42d4-ac20-8f58dfd64758,0,0,1,0,0,0,0,2,0,0,0,3
3d2028c0-466d-47d1-b35d-600e71e85384,0,0,1,0,0,0,0,0,0,0,0,1
3d273948-ae0a-4476-8e6f-0d27158d6f9f,8,3,4,7,0,0,0,3,0,0,1,26
3d273fea-8244-4a0a-808d-59a028aeff0e,3,0,0,0,0,0,0,0,0,0,1,4
3d2c0189-680d-4389-9e21-5ac174069f6a,3,1,4,3,0,1,0,0,0,0,0,12
3d2c3fe5-bd33-47b8-a9aa-be663e838ca4,0,0,11,0,0,0,0,2,0,0,0,13
3d333c73-85b3-473a-8da6-709623a86846,5,0,4,1,0,0,0,2,0,0,11,23
3d38904b-4941-479d-9e3d-d9cb114b3d2f,0,4,2,1,2,0,0,0,0,0,2,11
3d395a2f-6a4d-40dd-98fd-a582e4c558aa,0,0,0,0,0,0,0,0,0,0,0,1
3d3c9909-d4fd-4a6a-b0b0-f1d62fe259cf,0,0,1,0,0,0,0,0,0,0,0,1
3d5a2d4f-b8de-4e27-bea8-69e757f532bc,0,0,0,1,0,0,0,0,0,0,1,2
3d65ada6-6420-4658-9d77-e4b7c7bb9559,0,0,0,0,0,0,0,1,0,0,1,2
3d697574-ec9a-4243-a6e5-6db7e9432d60,0,1,1,0,0,0,0,0,0,0,2,4
3d6af97e-64a8-4368-9a31-f98d24aae8af,2,1,4,2,0,0,0,2,0,0,0,11
3d7fecd1-acfe-4ce4-b936-c807c5a3fc98,2,0,6,0,1,0,0,2,0,0,2,13
3d891604-952d-48eb-aebd-aa14205ff438,1,1,0,0,0,0,0,0,0,0,0,2
3d92fcb6-e82a-4e0e-9695-54172a54adf2,1,0,2,0,0,0,0,1,0,0,0,4
3d955481-02b6-4e50-945b-e4b4b40a31f8,3,0,3,0,0,0,0,1,0,0,2,9
3daee23b-0634-4901-aa47-5eeed4e87488,0,0,6,0,0,0,0,5,0,0,1,12
3db5948a-7dd3-43c6-a2e6-da4a549cc028,0,0,3,1,0,0,0,0,0,0,1,5
3dca5ac8-7147-4d30-abc8-9fa0671d2213,0,0,3,1,0,0,0,0,0,0,0,4
3dcebb87-ad99-44a1-bf82-0cfebf4c69b3,0,0,0,0,0,0,0,0,0,0,1,1
3dda13b2-9455-4b71-9577-edef6b96a9af,0,0,4,0,0,0,0,0,0,0,4,8
3debb169-9838-49f8-9760-092ed87f99f2,0,0,1,0,0,0,0,0,0,0,0,1
3df963ac-77b7-46b1-83f2-04261aa1e3a8,0,0,0,0,0,0,0,0,0,0,0,1
3dfa2f0c-141a-4a3a-8042-974ec06f9c04,0,1,4,0,0,0,0,4,0,0,0,9
3e00bacd-e651-4e03-8e7d-b4f4df087de4,0,0,17,0,0,0,0,1,0,0,17,35
3e0be186-09f8-4317-a260-d626b655effc,0,1,0,0,0,0,0,1,0,0,0,2
3e0f7014-4197-4772-af8f-50ea9cf02aee,3,0,2,2,0,0,0,1,0,0,0,8
3e16b2e8-bf1e-4c05-b946-47b682f78404,3,0,5,1,0,0,0,6,0,0,0,15
3e209a30-7d43-4320-bc9d-cd9a01aa0672,5,0,2,1,0,0,0,1,0,0,4,13
3e3114bc-2a3f-4e09-a818-a8a9d36a368b,0,0,0,0,0,0,0,0,0,0,2,2
3e47642e-3050-4122-a766-7ac43dbc53d3,0,0,1,0,0,0,0,1,0,0,0,2
3e512846-97b1-440e-9bfb-a98f4188ec86,0,0,1,0,0,0,0,0,0,0,2,3
3e53cfea-c4b7-4258-bc86-b1c7e9557ee4,0,1,1,0,0,0,0,0,0,0,1,3
3e5ebd0e-a519-44c9-951d-4513aa796576,0,0,2,1,2,0,0,2,0,0,0,7
3e721abc-f9ea-4436-884e-13e29f7253e7,2,0,7,0,0,0,0,2,0,0,11,22
3e75aa5f-9224-456e-8fa4-63d123ade0bb,0,0,0,0,0,1,0,0,0,0,0,1
3e768790-fa43-451f-91eb-c843bc09b37a,0,0,0,0,0,0,0,0,0,0,0,1
3e773ad4-f426-409a-8162-8dfe021298ba,0,0,0,0,0,0,0,0,0,0,0,1
3e813512-2a32-49de-b196-cce1b76f17e0,0,1,2,0,0,0,0,0,0,0,8,11
3e8b3f86-84a7-44ed-9a50-ad09f1ec8af6,0,0,0,0,0,0,0,2,0,0,0,2
3e8f8de3-8f00-4134-82ed-1661a693e80d,0,1,0,1,0,0,0,0,0,0,0,2
3ea00004-0a35-454d-baf3-8e17c2c82f7f,1,0,0,0,0,0,0,0,0,0,0,1
3ec566b6-7694-421b-b16a-a23811196b5e,1,1,0,0,0,0,0,0,0,0,0,2
3ec62025-3163-4c52-a084-a15104e448b2,1,0,0,0,0,0,0,0,0,0,1,2
3edba964-6321-4202-8f2c-1638b0f21f4c,0,0,1,0,0,0,0,0,0,0,0,1
3eecc7c6-0a94-43b3-9586-ab70a3854821,1,0,0,0,0,0,0,0,0,0,0,1
3ef45766-0345-45f3-80d8-cd26cc3e4884,2,1,3,2,1,0,0,4,0,0,3,16
3efd2a58-723f-48b2-914d-372126430e2c,0,0,3,0,0,0,0,1,0,0,2,6
3f102fcf-b26a-45bc-8fb5-f394879d5560,0,0,1,0,0,0,0,0,0,0,0,1
3f161f66-639e-46bf-8fd7-05b33d804c00,7,0,0,2,0,0,0,0,0,0,1,10
3f198a8d-1578-46f0-8774-56e84750b3e8,0,0,0,0,0,0,0,2,0,0,0,2
3f1a3c5d-d050-45e4-9a85-ff570b8626d9,0,0,1,0,0,0,0,0,0,0,0,1
3f1b11d3-4068-4ca1-b669-35e9f0c80782,0,0,5,0,0,0,0,2,0,0,0,7
3f258418-6078-4948-962f-6b49ce9d2642,1,0,0,0,0,0,0,0,0,0,1,2
3f3927c5-5685-46d9-a2f0-f4969cd83790,2,0,2,0,0,0,0,1,0,0,1,6
3f3db93a-1a09-405d-90a0-491c5c4d3f84,2,0,1,0,0,0,0,0,0,0,0,3
3f57ad42-f969-4f24-92ae-dc646a6cf3f8,1,0,0,0,0,0,0,0,0,0,0,1
3f690489-8ae0-404f-997e-2bcf3bc56fca,11,0,0,1,0,0,0,0,0,0,8,20
3f6e754e-5142-4582-8370-cf6c5e03ab5b,0,0,0,0,0,0,0,1,0,0,2,3
3f72e31b-14b8-4f85-98b2-04efa5f5fa4c,0,0,2,2,0,0,0,7,0,0,0,11
3f7b54dc-9b6c-40b6-bf32-15641942688d,0,0,0,0,0,0,0,0,0,0,3,3
3f88a35c-7737-4954-8278-c608c3a24253,3,0,2,1,0,0,0,3,0,0,6,15
3f8d8260-82f6-4553-b7e0-705ffebb4c3b,14,0,0,4,0,0,0,1,0,0,2,21
3f900880-1620-4c03-9890-f8a851ba7687,0,0,0,1,0,0,0,1,0,0,0,2
3f90d4dc-2216-4a45-b785-17e1816f73e9,19,1,29,11,1,1,0,10,0,0,0,72
3fb293f1-658b-448d-ad44-60aaaf95890d,0,0,0,1,0,0,0,0,0,0,0,1
3fc04cd6-c90a-4196-845c-7d8bcc04a3e9,2,0,2,3,0,0,0,2,0,0,0,9
3fc0a98a-fab9-41dc-90f8-28cf5f6bc816,0,0,0,1,0,0,0,0,0,0,4,5
3fd50fa0-6b0b-4b1b-9ca9-44f0a5bc2e57,1,1,3,0,0,0,0,9,0,0,12,26
3fdbe50e-e920-4990-8d75-9119d7f5b79e,0,0,3,0,0,0,0,0,0,0,8,11
3feaec65-58cc-4f7c-a4d7-9853e770c36d,2,0,1,0,0,1,0,0,0,0,0,4
3ff6cde6-0d71-4fb4-a664-c0add2b91169,14,0,15,0,1,0,0,6,0,0,0,36
3ffe6eb7-fca8-4856-9496-344aa435d28d,0,0,2,0,0,0,0,0,0,0,2,4
40053954-61bd-4ed2-ba0d-553f5d13cc61,6,0,7,1,0,0,0,7,0,0,13,34
4020d00a-5202-4050-86c2-4e5bf6e76a7d,0,0,0,0,0,0,0,0,0,0,0,1
4025cc7b-9f44-4aa7-a0ba-3ff4166f72d3,0,0,3,0,0,0,0,5,0,0,0,8
403ed0b5-6723-4eac-aded-db8cd9b4ff30,0,1,9,0,0,0,0,5,0,0,0,15
403fbcb3-d617-4ae6-9d79-af052b794a70,0,0,1,0,0,1,0,0,0,0,0,2
404afb69-797a-4a2b-a535-a3b29902f0ca,14,1,6,3,0,0,0,1,0,0,0,25
404edd59-3503-48ee-8c84-80a9bc2d482e,3,0,0,1,0,0,0,0,0,0,1,5
40548b42-63db-4af3-a523-4468403cf460,0,0,2,0,0,0,0,0,0,1,1,4
4056ec95-ae90-41ed-989c-da862a1da528,0,0,2,0,0,0,0,0,0,0,0,2
405832a4-b6bc-4847-acee-ff2f4df53eae,0,0,1,0,0,0,0,0,0,0,0,1
40742552-a8db-41af-8c0e-5b1923d9c03d,5,0,6,0,0,1,0,7,0,0,6,25
4077af72-3e26-4e21-8367-0b1d9518efcd,3,0,6,4,0,1,0,7,0,0,2,23
40818961-2d14-4679-8c29-3c14747ab461,0,0,1,0,0,0,0,0,0,0,0,1
4088020a-dcfc-494a-b360-4bbed82a0876,0,1,3,3,0,0,0,3,0,0,1,11
40978f0c-d404-46b5-b8aa-b5b4cdf54aa4,0,0,1,0,0,0,0,4,0,0,0,5
40a43f58-2073-4eac-86ba-a41ee136801e,5,0,3,1,0,0,0,6,0,0,7,22
40a9710f-78d9-4fc7-a6f6-61729732b5f6,0,0,1,0,0,0,0,0,0,0,0,1
40c87f2a-8e89-49df-8f9d-76a53be15f24,2,0,0,0,0,0,0,0,0,0,0,2
40cacf0c-ba2e-43ad-812e-35513ea1f85c,5,1,1,0,0,0,0,0,0,0,0,7
40d2c865-07e8-4df2-b0e6-15c35ad8c8e6,0,1,2,0,0,0,0,0,0,0,14,17
40d36cf4-b1db-4847-bda5-cca601169712,4,0,0,2,0,0,0,0,0,0,0,6
40da87c8-6bd8-42e6-9e9d-f9fa4e16a3d0,1,0,1,0,0,1,0,3,0,0,7,13
40db24df-1fe7-412c-9986-affcf14cabdc,1,0,4,0,0,0,0,3,0,0,0,8
40e15f24-6e90-4759-b5c3-b60de3284f2e,1,1,10,2,0,1,0,5,0,0,0,20
40ed906c-ec90-4f70-bae1-5d49af987be7,0,1,0,0,0,0,0,0,0,0,1,2
4123eeb4-de24-426a-a848-35e3545dc4ca,0,0,1,0,0,0,0,0,0,0,0,1
412528e4-ab4c-4ecd-a669-cba419550607,0,0,4,1,0,0,0,0,0,0,0,5
413cf326-b7ea-4e74-bde7-2f2cdbe9cd64,0,0,1,0,0,0,0,1,0,0,3,5
41426362-d930-4e47-98ff-b178db8fca19,0,0,2,0,0,0,0,0,0,0,0,2
415466de-6424-40c1-9b57-236dd3127506,2,0,4,0,0,0,0,1,0,0,0,7
415cfcb1-8dfa-459d-b719-d942cc5e19e1,24,1,17,8,3,1,0,10,0,0,34,98
4168be0e-6589-49c0-a3a9-5114a52129cf,0,0,0,0,0,0,0,1,0,0,0,1
4175c092-db86-467e-b0d9-aff3c6db96c9,0,1,1,0,0,0,0,1,0,0,0,3
4191adf2-27a7-46f0-8927-22591e1aa264,0,1,12,3,0,0,0,10,0,0,0,26
4196421e-daaa-4d2d-a19e-2e5f95c17d8c,0,0,1,0,0,0,0,4,0,0,2,7
419dec73-a98b-4ea6-b253-e4b9d65f2419,0,0,0,0,0,0,0,0,0,0,3,3
41a27c3c-ff3b-4538-969a-7c4a1b18fddb,2,0,1,0,0,0,0,0,0,0,0,3
41a4d962-1f4a-4358-9d02-b9bc7a382ede,11,1,28,5,0,1,0,11,0,0,0,57
41ac6ac5-1d08-437a-a148-c756d59bba54,0,0,0,0,0,0,0,0,0,0,0,1
41aed376-1ad2-47d6-850e-64812803d5f1,1,0,0,0,0,0,0,0,0,0,0,1
41b085cd-9129-4585-94f5-35b22bd3aac1,6,0,4,2,0,1,0,6,0,0,0,19
41b16ab4-25db-4f28-aa53-7fb2eb01595f,3,0,1,0,0,0,0,0,0,0,4,8
41b998d6-dbf7-4545-8b9c-2c763499dc11,0,0,0,0,0,0,0,0,0,0,0,1
41ba50ae-6a65-4a27-a1c5-b7d13315ffae,0,1,0,0,0,0,0,0,0,0,10,11
41c2f423-d0e7-4600-8967-2ee2434058a5,0,0,0,0,0,0,0,0,0,0,4,4
41cd9f1f-579b-4021-9f99-95232a304a94,1,0,3,1,0,0,0,6,0,0,0,11
41d634cf-b008-45b7-8389-a5209c206c56,1,0,0,0,0,0,0,0,0,0,0,1
41dbfaad-1051-4d82-bf43-d045dd5f4fe0,0,0,3,0,0,0,0,0,0,0,0,3
41dcb9b4-2830-44f8-be3e-8ca4b03df2aa,0,0,1,0,0,0,0,0,0,0,0,1
41f12321-5ebc-4924-ab13-8c5ad70f9b3e,0,0,0,0,0,0,0,1,0,0,0,1
4209ba48-e4cb-4848-be05-d17761a4613a,0,0,0,0,0,0,0,1,0,0,0,1
420cc53b-7203-4f64-ba2a-a1047ea59efc,0,0,2,0,0,0,0,5,0,0,0,7
420e4e94-6ce6-4974-a906-c40e6faf41be,6,1,8,3,0,0,0,6,0,0,9,33
421473d3-f733-4aeb-9a85-d1a45d690768,1,0,2,0,0,0,0,4,0,0,0,7
421697ce-d649-49f5-b579-647c36ab1a82,1,0,1,0,0,0,0,0,0,0,0,2
